Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Afghanistan,AFG,Research and development expenditure (% of GDP),0.7708206068838144,0.7845560314972665,0.8009040497442463,0.8043351145745575,0.82135289848448,0.8329157216246917,0.8256153424007406,0.8370683221146461,0.8561727429690363,0.875565725464004,0.9192114535733373,0.9106010696459704,0.9084403072021731,0.9084403072021731
Angola,AGO,Research and development expenditure (% of GDP),0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925,0.0322900004684925
Albania,ALB,Research and development expenditure (% of GDP),0.7708206068838144,0.7845560314972665,0.8009040497442463,0.8043351145745575,0.82135289848448,0.8329157216246917,0.8256153424007406,0.8370683221146461,0.8561727429690363,0.875565725464004,0.9192114535733373,0.9106010696459704,0.9084403072021731,0.9084403072021731
United Arab Emirates,ARE,Research and development expenditure (% of GDP),0.486220002174377,0.486220002174377,0.486220002174377,0.675230026245117,0.675230026245117,0.865700006484985,0.931800007820129,0.931800007820129,1.26389002799988,1.31064999103546,1.48830997943878,1.49524998664856,1.49524998664856,1.49524998664856
Argentina,ARG,Research and development expenditure (% of GDP),0.561039984226227,0.565970003604889,0.634909987449646,0.618489980697632,0.593959987163544,0.622619986534119,0.558149993419647,0.556309998035431,0.488299995660782,0.478130012750626,0.541540026664734,0.517639994621277,0.517639994621277,0.517639994621277
Armenia,ARM,Research and development expenditure (% of GDP),0.241390004754066,0.270139992237091,0.238529995083809,0.222159996628761,0.241510003805161,0.250019997358322,0.233050003647804,0.227880001068115,0.188759997487068,0.178540006279945,0.209199994802475,0.205829992890358,0.209659993648529,0.209659993648529
Australia,AUS,Research and development expenditure (% of GDP),2.37074995040894,2.23483991622925,2.23483991622925,2.17843008041382,2.17843008041382,1.92070996761322,1.92070996761322,1.87977004051208,1.87977004051208,1.82892000675201,1.82892000675201,1.82892000675201,1.82892000675201,1.82892000675201
Austria,AUT,Research and development expenditure (% of GDP),2.72609996795654,2.66867995262146,2.91472005844116,2.95492005348206,3.08429002761841,3.04969000816345,3.11654996871948,3.05656003952026,3.09182000160217,3.13246989250183,3.20148992538452,3.25631999969482,3.25631999969482,3.25631999969482
Azerbaijan,AZE,Research and development expenditure (% of GDP),0.218480005860329,0.210840001702309,0.214269995689392,0.209690004587173,0.209779992699623,0.222320005297661,0.206369996070862,0.184679999947548,0.184159994125366,0.200130000710487,0.223900005221367,0.208360001444817,0.151470005512238,0.151470005512238
Burundi,BDI,Research and development expenditure (% of GDP),0.137189999222755,0.137189999222755,0.107019998133183,0.107019998133183,0.107019998133183,0.107019998133183,0.213119998574257,0.213119998574257,0.213119998574257,0.213119998574257,0.213119998574257,0.213119998574257,0.213119998574257,0.213119998574257
Belgium,BEL,Research and development expenditure (% of GDP),2.06188011169434,2.17332005500793,2.28114008903503,2.33072996139526,2.37001991271973,2.42816996574402,2.52338004112244,2.66666007041931,2.86017990112305,3.15659999847412,3.39697003364563,3.42979001998901,3.42979001998901,3.42979001998901
Benin,BEN,Research and development expenditure (% of GDP),0.7708206068838144,0.7845560314972665,0.8009040497442463,0.8043351145745575,0.82135289848448,0.8329157216246917,0.8256153424007406,0.8370683221146461,0.8561727429690363,0.875565725464004,0.9192114535733373,0.9106010696459704,0.9084403072021731,0.9084403072021731
Burkina Faso,BFA,Research and development expenditure (% of GDP),0.197190001606941,0.197190001606941,0.197190001606941,0.197190001606941,0.197190001606941,0.197190001606941,0.613610029220581,0.613610029220581,0.613610029220581,0.172780007123947,0.248239994049072,0.250059992074966,0.250059992074966,0.250059992074966
Bangladesh,BGD,Research and development expenditure (% of GDP),0.7708206068838144,0.7845560314972665,0.8009040497442463,0.8043351145745575,0.82135289848448,0.8329157216246917,0.8256153424007406,0.8370683221146461,0.8561727429690363,0.875565725464004,0.9192114535733373,0.9106010696459704,0.9084403072021731,0.9084403072021731
Bulgaria,BGR,Research and development expenditure (% of GDP),0.563069999217987,0.529510021209717,0.600359976291656,0.634329974651337,0.790050029754639,0.949169993400574,0.769760012626648,0.739950001239777,0.753790020942688,0.832360029220581,0.849240005016327,0.772599995136261,0.772599995136261,0.772599995136261
Bahrain,BHR,Research and development expenditure (% of GDP),0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412,0.101159997284412
Bosnia and Herzegovina,BIH,Research and development expenditure (% of GDP),0.265329986810684,0.265329986810684,0.265329986810684,0.321319997310638,0.257250010967255,0.21603000164032,0.213369995355606,0.197799995541573,0.191990002989769,0.190009996294975,0.203250005841255,0.190540000796318,0.187490001320839,0.187490001320839
Belarus,BLR,Research and development expenditure (% of GDP),0.669130027294159,0.677600026130676,0.646030008792877,0.651910006999969,0.505479991436005,0.499989986419678,0.500630021095276,0.584110021591187,0.604430019855499,0.577329993247986,0.539009988307953,0.459809988737106,0.48063999414444,0.48063999414444
Bolivia,BOL,Research and development expenditure (% of GDP),0.7708206068838144,0.7845560314972665,0.8009040497442463,0.8043351145745575,0.82135289848448,0.8329157216246917,0.8256153424007406,0.8370683221146461,0.8561727429690363,0.875565725464004,0.9192114535733373,0.9106010696459704,0.9084403072021731,0.9084403072021731
