Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Suriname,SUR,"Life expectancy at birth, total (years)",69.894,69.914,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242,72.561,70.274,70.289,70.289
Slovak Republic,SVK,"Life expectancy at birth, total (years)",75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,77.0658536585366,77.0658536585366
Slovenia,SVN,"Life expectancy at birth, total (years)",79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.2829268292683
Sweden,SWE,"Life expectancy at birth, total (years)",81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.109756097561,83.109756097561
Eswatini,SWZ,"Life expectancy at birth, total (years)",46.619,48.195,49.835,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,57.066,56.36,56.36
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",73.881,73.305,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822,72.14,72.063,72.3,72.3
Chad,TCD,"Life expectancy at birth, total (years)",49.584,50.009,50.54,50.781,51.202,51.589,52.083,52.308,52.825,53.259,52.777,52.525,52.997,52.997
Togo,TGO,"Life expectancy at birth, total (years)",57.304,57.925,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901,61.035,61.619,61.588,61.588
Thailand,THA,"Life expectancy at birth, total (years)",76.131,76.421,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,78.715,79.68,79.68
Tajikistan,TJK,"Life expectancy at birth, total (years)",67.742,68.148,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867,67.994,71.594,71.288,71.288
Turkmenistan,TKM,"Life expectancy at birth, total (years)",68.293,68.567,68.722,68.74,68.614,68.782,68.777,68.916,68.796,69.002,68.687,69.264,69.41,69.41
Timor-Leste,TLS,"Life expectancy at birth, total (years)",65.304,65.697,66.081,66.44,66.787,67.137,67.446,67.745,68.017,68.268,68.475,67.737,69.056,69.056
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",72.725,73.278,73.716,73.962,74.215,74.503,74.281,74.23,73.802,74.228,74.406,72.971,74.708,74.708
Tunisia,TUN,"Life expectancy at birth, total (years)",75.421,75.46,75.55,75.65,75.65,75.692,75.786,75.845,75.95,75.993,75.292,73.772,74.263,74.263
Turkiye,TUR,"Life expectancy at birth, total (years)",75.069,74.941,75.678,76.297,76.565,76.646,76.66,77.141,77.563,77.832,75.85,76.032,78.475,78.475
Tanzania,TZA,"Life expectancy at birth, total (years)",60.105,61.049,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989,66.408,66.201,66.782,66.782
Uganda,UGA,"Life expectancy at birth, total (years)",57.055,57.965,58.817,59.763,60.408,61.086,61.648,62.115,62.714,62.991,62.851,62.705,63.638,63.638
Ukraine,UKR,"Life expectancy at birth, total (years)",70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,71.7809756097561,71.5826829268293,71.8273170731707,71.1851219512195,69.6478048780488,68.5879268292683,68.5879268292683
Uruguay,URY,"Life expectancy at birth, total (years)",76.858,76.983,77.111,77.24,77.366,77.483,77.571,77.625,77.611,77.508,78.43,75.436,78.0,78.0
United States,USA,"Life expectancy at birth, total (years)",78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488,76.9804878048781,76.3292682926829,77.4341463414634,77.4341463414634
Uzbekistan,UZB,"Life expectancy at birth, total (years)",69.235,69.649,69.874,69.99,70.234,70.475,70.755,71.01,71.149,71.344,70.331,70.862,71.674,71.674
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",72.89,72.913,73.036,73.196,72.853,73.006,72.058,71.943,71.979,72.161,71.095,70.554,71.105,71.105
Viet Nam,VNM,"Life expectancy at birth, total (years)",73.513,73.692,73.704,73.775,73.855,73.876,73.938,73.963,73.976,74.093,75.378,73.618,74.58,74.58
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",67.28,67.419,67.343,67.545,67.384,65.873,66.064,65.957,64.575,65.092,64.65,63.753,63.72,63.72
South Africa,ZAF,"Life expectancy at birth, total (years)",58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,62.341,61.48,61.48
Zambia,ZMB,"Life expectancy at birth, total (years)",56.799,57.771,58.867,59.878,60.699,61.208,61.794,62.12,62.342,62.793,62.38,61.223,61.803,61.803
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",50.652,53.347,55.626,57.458,58.846,59.591,60.306,60.709,61.414,61.292,61.124,59.253,59.391,59.391
